,loss,accuracy,val_loss,val_accuracy
0,1.0592482631429119,0.7091931104660034,0.663344797444722,0.80498868227005
1,0.23404386431072305,0.9363253116607666,0.5152256244975153,0.8523809313774109
2,0.13588362257416284,0.9636390805244446,0.5477960245949881,0.8625850081443787
3,0.09496320818565948,0.9739622473716736,0.49059709234167387,0.8877550959587097
4,0.07160224916194827,0.9804803133010864,0.49699313510842874,0.8941043019294739
5,0.058639454931146265,0.9834116697311401,0.5061067131709079,0.8873015642166138
6,0.05422896180680326,0.9846991896629333,0.5803298811658439,0.8827664256095886
7,0.04395434589149792,0.9877340793609619,0.6724167254303588,0.8798186182975769
8,0.040762673152063215,0.9885388016700745,0.8224831700189854,0.8879818320274353
9,0.040651552452466856,0.9884353280067444,0.5808922357063174,0.8988662362098694
10,0.03350950689389715,0.9901366829872131,0.5850042675492986,0.9102040529251099
11,0.027949963257254164,0.9916196465492249,0.692938396736743,0.9018140435218811
12,0.033316073303833134,0.9906539916992188,0.7934392337541596,0.8907029628753662
13,0.03531448917671391,0.9899182915687561,0.512042103407064,0.9251700639724731
14,0.016259008679085706,0.9954361915588379,0.6684439677196025,0.9126983880996704
15,0.02720128673564518,0.9925277829170227,0.7182809395297449,0.9092970490455627
16,0.027230893168097185,0.9924703240394592,0.7704102961851238,0.9031745791435242
17,0.03653436324743085,0.9905045628547668,0.7223100929937057,0.9163265228271484
18,0.0320569858139991,0.9917231202125549,0.5942790117190808,0.9142857193946838
19,0.02631741161143734,0.9928151965141296,0.9076246773000477,0.8995465040206909
20,0.016520385113026722,0.9952178001403809,0.8446744464903799,0.9056689143180847
21,0.027630915550677326,0.9927232265472412,0.7395878929230902,0.9047619104385376
22,0.016326339183475896,0.9953442215919495,0.6743146972713862,0.9240362644195557
23,0.016907766062381067,0.9956316351890564,0.7738095782781674,0.9149659872055054
24,0.0339824549770759,0.9922059178352356,0.7856452659735469,0.9145124554634094
25,0.02980755892605503,0.992194414138794,0.8463379115601178,0.9020408391952515
26,0.028917957129172334,0.9929531216621399,0.6470330283433292,0.9301587343215942
27,0.02207891702754394,0.9942981004714966,0.7866858686668937,0.9095237851142883
28,0.00949274928444915,0.9974594712257385,0.7500717041883068,0.9145124554634094
29,0.009991207648568728,0.9974939227104187,1.012719405809092,0.9070294499397278
30,0.013805829408710597,0.9962639212608337,0.8240052106471356,0.9154195189476013
31,0.011694441961758511,0.9968041777610779,0.7426874911946892,0.9192743897438049
32,0.012750529261273309,0.9966087937355042,0.9439513911150477,0.9072562456130981
33,0.016311195305668654,0.9960224628448486,0.8915411913471799,0.9167800545692444
34,0.020166097694762904,0.9949533939361572,0.7386206127710515,0.9265305995941162
35,0.02760110179010637,0.99305659532547,0.9846251728481987,0.9034013748168945
36,0.02275813046400517,0.9946659803390503,1.5525970305174657,0.8739228844642639
37,0.04370729434602243,0.990676999092102,0.9917746365791801,0.9020408391952515
38,0.031910948956659045,0.9924818277359009,0.9335251347469102,0.9142857193946838
39,0.021956376989390954,0.9949878454208374,0.9348615482614255,0.9147392511367798
40,0.016752348906572623,0.9956890940666199,1.0079076353511367,0.9195011258125305
41,0.02776772736348508,0.9943786263465881,0.9959430093988945,0.902721107006073
