,loss,accuracy,val_loss,val_accuracy
0,3.6282041331548625,0.05514490231871605,3.765882721942028,0.054421767592430115
1,3.776920913448127,0.022887950763106346,3.794283897049573,0.03401360660791397
2,3.7757495734854123,0.023566197603940964,3.8014775244827446,0.054421767592430115
3,3.7759506773272515,0.022979917004704475,3.8095225021682357,0.0476190485060215
4,3.7768434446768957,0.02433641068637371,3.7469314537351095,0.0476190485060215
5,3.7765169446890354,0.023577693849802017,3.7454512482597715,0.03401360660791397
6,3.7767826123171777,0.022359149530529976,3.7842254671109776,0.006802720949053764
7,3.776250543351417,0.024255940690636635,3.779160826222426,0.027210883796215057
8,3.7779126536207692,0.0235202144831419,3.7768116529296045,0.013605441898107529
9,3.7770280509145304,0.023198334500193596,3.8076261301970535,0.03401360660791397
10,3.7762818780714054,0.023945556953549385,3.7731925463730516,0.013605441898107529
11,3.7763422872558925,0.023692650720477104,3.7858399667977745,0.006802720949053764
12,3.7776806859266587,0.02268102951347828,3.7685611158271497,0.013605441898107529
13,3.777393199946659,0.02311786636710167,3.7639778257227268,0.006802720949053764
14,3.7773419116507547,0.02271551638841629,3.7609386681969745,0.020408162847161293
15,3.7767170835069472,0.02386508695781231,3.7996010237540245,0.054421767592430115
